"Europe/Italy"	"FERMENTO CLUB"	"LODI VECCHIO (LODI)"	"339-7217331"	"http://www.fermentoclub.com"	"www.fermentoclub.com"		"Il Club più raffinato della Lombardia"														
"Europe/Italy"	"IRIS Swingerclub"	"Bedizzole (Brescia)"	393409249008	"http://www.irisclub.it"	"IRIS Swingerclub"	"club_banners\banner_2016.gif"	"On the lake of Garda for couples and singles"														
"Europe/Italy"	"KRISTAL CLUB"	"Torino"	390114537019	"http://www.kristalclub.com"	"http://www.kristalclub.com"		"lifestyle and swinger clup couples and singles"														
"Europe/Italy"	"La Gare Swinger Club"	"Milano"		"http://www.lagareclubprive.com"	"www.lagareclubprive.com"	"club_banners\banner_1328.gif"	"La Gare Swinger Club"														
"Europe/Italy"	"Loggia dei Consoli"	"Firenze"		"http://www.loggiadeiconsoli.com"	"www.loggiadeiconsoli.com"	"club_banners\banner_2153.gif"	"Trasgressioni di alta classe"														
"Europe/Italy"	"Paese dei Balocchi"	"Brescia"	393497752232	"http://www.paesedeibalocchi.com"	"Click here"		"private club with swimming pool, Jacuzzi, fkk"														
"Europe/Italy"	"PlanetX"	"Padova (Due Carrare)"	"340 - 46.93.526"	"http://www.morenasex.net/html/planetx/planetx.html"	"PlanetX"	"club_banners\banner_2061.jpg"	"Pl@net X Club è fuori dagli schemi..."														
"Europe/Italy"	"Royal Club Privee"	"Ventimiglia"	"347 25 12 800"	"http://www.royalclubprivee.com"	"royalclubprivee"		"Royal Club Privee (Ventimiglia)"														
"Europe/Italy"	"Swingerweekends"	"Sicily"		"http://www.swingerweekends.com"	"Swingerweekends"		"Swinger Weekends"														
"Carribean/Jamaica"	"Breezes Resorts"	"Montego Bay, Runaway Bay"					"Breezes Resorts"														
"Carribean/Jamaica"	"Grand Lido Braco Resort Spa"	"Braco"				"club_banners\banner_1683.jpg"	"The charm of the old Caribbean & luxury of Braco"														
"Carribean/Jamaica"	"Grand Lido Negril Resort and Spa"	"Negril"				"club_banners\banner_1684.jpg"	"The Priceless Measure of Excellence"														
"Carribean/Jamaica"	"Hedonism II"	"Negril"	"1 - 800 - 574 - 4265"			"club_banners\banner_1125.jpg"	"Be Wicked for a Week"														
"Carribean/Jamaica"	"Hedonism III"	"North Coast"	"1 - 800 - 574 - 4265"			"club_banners\banner_1126.jpg"	"Be Wicked for a Week"														
"Carribean/Jamaica"	"Jambiance Exotic Castle Spa"	"Negril"	"876-879-4074"			"club_banners\banner_1009.jpg"	"Jambiance - Jamaica's Finest Adult leisure Spa"														
"Carribean/Jamaica"	"Sandals Resorts"	"Jamaica"				"club_banners\banner_1918.jpg"	"Sandals Resorts - All-Inclusive Caribbean Vacation"														
"Carribean/Jamaica"	"Scalawhag - Jamaica"	"Kingston"	"876-849-6004"				"Jamaican style swinging"														
"Europe/Latvia"	"BalticSex.com"	"Riga"				"club_banners\banner_1840.gif"	"BalticSex.com - swingers and adult sex dating"														
"Europe/Lithuania"	"BalticSex.com"	"Vilnius/Riga/Tallinn"				"club_banners\banner_1815.gif"	"BalticSex.com"														
"Europe/UK"	"AbFab Parties"	"London"	"00 44 7951 956172"	"http://www.abfabparties.com"	"AbFab Parties"	"club_banners\banner_1652.gif"	"Luxury House parties held near Heathrow"														
"Europe/UK"	"Adult Party Zone"	"London"	"020 8916 0655"	"http://www.adultpartyzone.net"	"Adult Party Zone - Parties In London"	"club_banners\banner_1694.jpg"	"Adult parties in and around London UK"														
"Europe/UK"	"Club Aphrodite"	"Various"	4412588585200	"http://www.club-aphrodite.com"	"http://www.club-aphrodite.com"	"club_banners\banner_1827.gif"	"UK based swingers club with parties everywhere"														
"Europe/UK"	"Club Domina"	"London"		"http://www.fetishlondon.com/venue/club-domina.html"	"Club Domina"	"club_banners\banner_1697.gif"	"Club Domina in London"														
"Europe/UK"	"Club Lick"	"London"	"07786 425701"	"http://www.clublick.co.uk"	"Club Lick"	"club_banners\banner_1617.gif"	"New London Swingers Club"														
"Europe/UK"	"Club Raquels"	"London"	2085208912	"http://www.clubraquels.com"	"clubraquels.com"		"New swingers club with 2 jaquzzis,sauna and steam."														
"Europe/UK"	"Club ScorpioNet"	"London"		"http://www.scorpionet.biz"	"Club ScorpioNet"	"club_banners\banner_1823.gif"	"Full-on swingers parties for couples and singles"														
"Europe/UK"	"CouplesZone"	"London"		"http://www.coupleszone.net"	"CouplesZone.net"		"Parties For Liberated Adults"														
"Europe/UK"	"Erotic Intent"	"London"	"+44 1784 244785"	"http://www.eroticintent.com"	"Erotic Intent"	"club_banners\banner_1646.gif"	"Unique Parties for Couples and Singles in the UK"														
"Europe/UK"	"Fever"	"London"	"+44-(0)7944-706858"	"http://www.feverparties.com"	"Feverparties.com"	"club_banners\banner_2258.gif"	"Select parties for young and attractive swingers"														
"Europe/UK"	"Funtime"	"London"	"07860 475379"	"http://www.funtimeswingers.com"	"funtimeswingers.com"	"club_banners\banner_1180.gif"	"House Parties and Events"														
"Europe/UK"	"Greedy girls"	"Medway, London"		"http://www.greedygirlgroupparties.com"	"Greedy girls"	"club_banners\banner_978.jpg"	"Adult group parties for guys,couples"														
"Europe/UK"	"Hedonism UK"	"London & Nationwide"	"020 8575 2052"	"http://www.hedonism.org.uk"	"Hedonism UK"	"club_banners\banner_975.gif"	"UK's No 1 Swingers Club"														
"Europe/UK"	"Limelight Club"	"London"	7090201021	"http://www.adultpartieslondon.com"	"Click here"		"Regular Day Eve Swingers Parties"														
"Europe/UK"	"Lounge Parties"	"London"	7834708456	"http://www.loungeparties.com/?refid=219"	"loungeparties"	"club_banners\banner_1122.jpg"	"Community based socials, parties & swinger outings"														
"Europe/UK"	"Our Place 4 Fun"	"London"	"44 (0) 7906903262"	"http://www.OurPlace4Fun.com"	"Our Place 4 Fun - London's newest Swingers Club"		"New Intimate London Swingers Club-Our Place 4 Fun"														
"Europe/UK"	"Suck it and see"	"london"	7966177174	"http://www.clublick.co.uk"	"club lick"		"londons premier ""house music"" swinging night"														
"Europe/UK"	"The Couples Club"	"London, East"		"</td> <td width=""474"" valign=""top""><table width=""468"" border=""0"" align=""center"" cellpadding=""2"" cellspacing=""0""> <tr> <td width=""468"" colspan=""2""> <a href=""http://www.thecouplesclub.co.uk/"" target=""_blank""><br><img border='0' src='club_banners\banner_1003.gif' height='60' alt='Swingers Club'></a> </td> </tr> <tr> <td colspan=""2"" valign=""top""> <span class=""text_standard_black""> The Couples Club </span> </td> </tr> </table></td> <td width=""26"">&nbsp"	"</td> </tr> </table></td> </tr> <tr> <td height=""28"" background=""images/SC_List_bot.jpg"">&nbsp"	"</td> </tr> </table> <!----------- *************************************************************** --> <table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td height=""52"" background=""images/SC_List_top.jpg""><table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td width=""26"" rowspan=""2"">&nbsp"	"</td> <td width=""346"" rowspan=""2""><span class=""text_ClubName"">The Hellfire Club</span></td> <td width=""335""></td> <td width=""23"" nowrap=""nowrap"" rowspan=""2"">&nbsp"	"</td> <td width=""20"" rowspan=""2"">&nbsp"	"</td> </tr> <tr> <td width=""335""> <table cellpadding=""0"" cellspacing=""0"" border=""0""> <tr> <td> <table cellspacing='0' cellpadding='0'><tr><td width='100' nowrap='nowrap' align='right'></td><td nowrap='nowrap'><a href='http://www.sdc.com/ClubListAdd_Review2.aspx?clubID=2668' class='yellow_back_sm'>Post a new review</a>&nbsp"	"&nbsp"	"</td></tr></table> </td> <td nowrap=""nowrap""> &nbsp"	"|&nbsp"	"<a href='The_Hellfire_Club_swingers_club_description.html' class='yellow_back_sm'>Detailed Description</a> </td> </tr> </table> </td> </tr> </table></td> </tr> <tr> <td height=""100%"" valign=""top"" background=""images/SC_List_mid.jpg""><table width=""750"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr> <td width=""29"" >&nbsp"	"</td> <td width=""206"" valign=""top""><table width=""205"" border=""0"" cellspacing=""0"" cellpadding=""2""> <tr> <td class=""text_sm2"">London"	7971791965	"http://www.theold-hellfireclub.co.uk"	"The Hellfire Club"		"Hosting adult parties for discerning swingers"		
"Europe/UK"	"The Paradise Spa"	"Dagenham, London"	"020 8598 8575"	"http://www.theparadisespa.co.uk"	"The Paradise Spa"		"Adult Spa with wet and dry play areas."														
"Europe/UK"	"TJ's Party"	"London"	7768775624	"http://www.londonswingerparty.com"	"Click here"	"club_banners\banner_1956.jpg"	"LONDON'S ALL-INCLUSIVE SWINGER EVENTS"														
"Europe/UK"	"Up for it Parties"	"PENGE NR CROYDON, London"	"079568 56338"	"http://www.upforitparties69.co.uk"	"UPFORITPARTIES69"		"PARTIES HELD MONTHLY. COUPLES ONLY/SINGLE GIRLS"														
"Europe/Luxembourg"	"La Vie en Rose"	"Kayl"	352560966			"club_banners\banner_1846.gif"	"The Luxembourg club for sexual freedom"														
"Europe/Spain"	"100 Momentos"	"Madrid"	620584735			"club_banners\banner_1650.gif"	"Local swinger para parejas liberales, de madrid"														
"Europe/Spain"	"CUPIDO"	"Madrid"	"91-5002461"				"Un local de ambiente liberal único en Madrid"														
"Europe/Spain"	"ENCUENTROS"	"Madrid"	"91-504 35 21"				"Un local de ambiente liberal único en Madrid."														
"Europe/Spain"	"ST TRIVIAL"	"Madrid"	"91-366-9614"				"Un lugar donde reunirse con otras parejas liberale"														
"Europe/Spain"	"TALISMAN CIRCULO PRIVADO"	"MADRID"	"( 34 ) 913557400"			"club_banners\banner_1313.jpg"	"CLUB DE AMBIENTE LIBERAL EXCLUSIVO PAREJAS SWINGER"														
"Europe/Germany"	"CANDY"	"Ruesselsheim, Mecklenburg-Vorpommern"	"06142/152280"	"http://www.club-candy.de"	"Candy"	"club_banners\banner_983.gif"	"Das CANDY ist ein Club fuer Paerchen u Singels"														
"Europe/Germany"	"Haus No 6"	"Muennerstadt, Mecklenburg-Vorpommern"	"09733 - 782 99 11"	"http://www.private-parties.de/"	"www.private-parties.de/"		"Offiziell genehmigter Swingerclub in Bayern"														
"Europe/Germany"	"Paradise-Club-Reisen"	"Eschau-Hobbach, Mecklenburg-Vorpommern"	93749799930	"http://www.paradise-club-reisen.com"	"www.paradise-club-reisen.com"	"club_banners\banner_2341.jpg"	"Swinger Reisen nur für Paare und einzelne Damen"														
"Europe/Germany"	"Swingerclub CANDY"	"Rüsselsheim, Mecklenburg-Vorpommern"	"06142/152280"	"http://sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"Swingerclub für Paare, Damen und einzelne Herren"														
"Europe/Germany"	"Swingerclub Dessous"	"Schlangen / OWL, Mecklenburg-Vorpommern"	"0175 / 4706826"	"http://www.swingerclub-dessous.de"	"www.swingerclub-dessous.de"	"club_banners\banner_356.gif"	"My home is our castle'"														
"Europe/Germany"	"VIP-Swingerclub Nettetal"	"Nettetal, Mecklenburg-Vorpommern"	"02157-12 64 08"	"http://www.vip-swingerclub.de"	"www.vip-swingerclub.de"	"club_banners\banner_355.gif"	"VIP-Swingerclub Nettetal"														
"Europe/UK"	".Club-Xtasia"	"Midlands"	"07850 236053"	"http://www.club-xtasia.co.uk"	"www.club-xtasia.co.uk"	"club_banners\banner_402.jpg"	"Official SDC.com Party Club in Birmingham"														
"Europe/UK"	"A1caravanswingers"	"Peterborough, Midlands"	1733770132	"http://www.a1caravanswingers.co.uk"	"A1 caravan swingers"	"club_banners\banner_2475.jpg"	"caravan swingers club"														
"Europe/UK"	"Belle Baise"	"Nottingham, Midlands"	"0775 711 9396"	"http://www.sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"A very lush private adults swingers club."														
"Europe/UK"	"FreeFallers Adult Parties"	"Nottingham, Midlands — Nationwide"		"http://www.FreeFallers.co.uk"	"FreeFallers.co.uk"		"Adult sex parties for young attractive swingers."														
"Europe/UK"	"Fusion"	"Bedfordshire, Midlands"		"http://fusionparties.co.uk"	"Fusion Parties"		"Exclusive parties for young attractive swingers"														
"Europe/UK"	"Liberation"	"Lutterworth, Midlands"	"01455 552237"	"http://www.liberation.uk.com"	"Liberation - The Playground for Liberated Adults"		"The whole venue is tasteful and oozes class"														
"Europe/UK"	"Pendulum - Caravan Swingers"	"Gloucester, Midlands"		"http://www.caravanswingers.co.uk"	"Pendulum - Caravan & Camping Swingers Club"		"Caravan and Camping Swingers Club"														
"Europe/UK"	"Private Club"	"Birmingham, Midlands"	441213283284	"http://www.theprivateclub.com/home.html"	"www.theprivateclub.com"	"club_banners\banner_2331.jpg"	"Top Swingers Club based in Aston, Birmingham."														
"Europe/Spain"	"Ninette"	"Murcia"	"968 87 07 02."				"Club privado para Matrimonios- y Parejas"														
"Europe/Netherlands"	".Little Sins"	"Maastricht"		"http://www.littlesins.com"	"Littlesins.com"	"club_banners\banner_2215.jpg"	"'Exclusive, Mysterious, Exciting...!''"														
"Europe/Netherlands"	"Amouret'te"	"Maarseveen"		"http://www.butterflyworld.nl"	"ButterflyWorld"	"club_banners\banner_2171.gif"	"upperclass parties at sophisticated locations"														
"Europe/Netherlands"	"Close2heaven"	"Amstelveen"	31652697732	"http://www.close2heaven.nl"	"Close2heaven"		"Close2heaven, good looking people"														
"Europe/Netherlands"	"Club Organza"	"Breukelen"	346252511	"http://www.cluborganza.nl"	"cluborganza"		"Erotische disco voor moderne mensen"														
"Europe/Netherlands"	"Club Paradise"	"Amsterdam"		"http://sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"Amsterdam Swingers Club"														
"Europe/Netherlands"	"dutch-hotlips.com"	"Groningen"	31597647015	"http://www.dutch-hotlips.com"	"http://www.dutch-hotlips.com"	"club_banners\banner_1971.jpg"	"Dutch swinger website with lots of free pics"														
"Europe/Netherlands"	"Exceptionnel"	"Kerkrade"	"+31-(0)6-42621086"	"http://www.Xceptionnel.eu"	"Exceptionnel"		"Erotic Dance & Lounge - Party Organisation"														
"Europe/Netherlands"	"Fantasy Beach"	"Rotterdam"	"31 10-4651097"	"http://www.fantasybeach.nl"	"Fantasybeach"		"A swingersclub with a tropical atmosphere!"														
"Europe/Netherlands"	"Fata-morgana"	"Muiden"	"31 6 50495244"	"http://www.fata-morgana.nl"	"Fata-Morgana swingers club"	"club_banners\banner_604.gif"	"Club Fata-Morgana is the erotic oasis Holland"														
"Europe/Netherlands"	"Four Fun and Fantasy"	"Ammerzoden"	735994884	"http://www.fourfun.nl"	"fourfun.nl"		"ParenClub/Erotisch Café"														
"Europe/Netherlands"	"Fun4two"	"Moordrecht"	"31 182 378724"	"http://www.fun4two.nl"	"Fun4two"	"club_banners\banner_596.jpg"	"The most famous swingers club in the world"														
"Europe/Netherlands"	"Inn4Love"	"Wagenborgen (Groningen)"	"+31 (0)596 -53 36 00"	"http://www.inn4love.nl/banners.html"	"Parenclub Inn4Love"	"club_banners\banner_1979.gif"	"Erotisch uitgaan voor paren op niveau!"														
"Europe/Netherlands"	"Kasteel Waterloo"	"Roermond"		"http://www.kasteelwaterloo.nl"	"www.kasteelwaterloo.nl"	"club_banners\banner_379.gif"	"Swingers Castle Club"														
"Europe/Netherlands"	"Kinky Dreams"	"Westzaan"	"06-44962811"	"http://www.kinkydreams.nl"	"Kinky Dreams"		"Kinky Dreams Ïn control of your Kinky Dream"														
"Europe/Netherlands"	"Lady Butterfly"	"Kropswolde Groningen"	"0031598-327355"	"http://www.ladybutterfly.nl"	"www.ladybutterfly.nl"	"club_banners\banner_1862.jpg"	"You are welcom in our Playgarden!"														
"Europe/Netherlands"	"Le Cour swingersclub"	"Oisterwijk"	"0031(0)135234697"	"http://sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"Swingersclub for active Couples"														
"Europe/Netherlands"	"Monique Erotic Party"	"Wieringerwerf"		"http://www.countryclub.nl"	"www.countryclub.nl"		"Discovery Party"														
"Europe/Netherlands"	"Parenclub CUPIDO"	"Sittard"	"0031-46-45 838 01"	"http://www.innjoy.nl"	"Parenclub Innjoy"		"Gezelligste parenclub van zuid-nederland"														
"Europe/Netherlands"	"Parenclub Landgoed De Zaar"	"Venlo"		"http://www.de.zaar.nl"	"www.de.zaar.nl"		"Parenclub Landgoed ""De Zaar"""														
"Europe/Netherlands"	"Parenclub Mystique"	"Rucphen"	"0165 343280"	"http://www.parenclub-mystique.nl"	"www.parenclub-mystique.nl"	"club_banners\banner_382.gif"	"Mystique is the place for swingers to be seen"														
"Europe/Netherlands"	"Party-Farm"	"Linne near Roermond"	"0031-615504670"	"http://www.party-farm.nl"	"Party-Farm"		"Luxurious swinging, erotic dance party !"														
"Europe/Netherlands"	"Pleasure2gether.nl"	"Sittard"	"0031 46 4517250"	"http://www.pleasure2gether.nl"	"Pleasure 2 Gether Swingerclub"	"club_banners\banner_1911.jpg"	"Pärchen SwingerClub"														
"Europe/Netherlands"	"Royal Club Le Baron"	"Groningen"		"http://www.le-baron.nl"	"www.le-baron.nl"		"Swinger Club"														
"Europe/Netherlands"	"ruilneukers.nl"	"drachten"		"http://www.ruilneukers.nl"	"ruilneukers.nl"	"club_banners\banner_1991.gif"	"Dutch swinger Swingers voor Swingers door Swingers"														
"Europe/Netherlands"	"Sauna Club Swingers"	"Herkenbosch"	"06-21293868"	"http://www.saunaclubswingers.nl"	"www.saunaclubswingers.nl"		"Onze club is gevestigd in een sauna complex in mid"														
"Europe/Netherlands"	"Sexparty4lovers.nl"	"Den Haag"	"(31)(0)611433918"	"http://www.sexparty4lovers.nl/sexparty4lovers"	"sexparty4lovers"		"Super sexparties at our appartment in the Haque"														
"Europe/Netherlands"	"Showboat Swingerclub"	"Zaandijk"		"http://www.sdc.com/sitemap/swingersclubinformation.htm"	"Swingers Club Information"	"club_banners\banner_383.gif"	"Erotic Fantasy Boat"														
"Europe/Netherlands"	"Sinatra Bar"	"Maren-Kessel (N.B.)"	31412479449	"http://www.sinatrabar.nl"	"The Sinatra Bar"	"club_banners\banner_964.gif"	"Feel the Sinatra Bar Vibe!!!"														
"Europe/Netherlands"	"Swingersclub Temptation"	"Beek en Donk"	"+31(0)492-464293"	"http://www.swingersclub-temptation.nl"	"Swingersclub Temptation"		"Nieuwste erotische uitgaansgelegenheid"														
"Europe/Netherlands"	"Villa Liberta"	"Susteren"	"046 - 4494346"	"http://www.villa-liberta.com"	"Villa Liberta, have fun and enjoy the good live."		"Swingersclub voor paren en alleenstaande"														
"Australia New Zealand Oceania/New Zealand"	"Club Sparty"	"Auckland"	"+649 3022660"			"club_banners\banner_2316.gif"	"Auckland's Premier Swingers Club"														
"Australia New Zealand Oceania/New Zealand"	"Kiwiswingers"	"All"				"club_banners\banner_2370.gif"	"New Zealand Swingers Club"														
"Australia New Zealand Oceania/New Zealand"	"The Scene"	"Auckland"	"027 560 7910"				"Swingers club for attractive horny young bisexuals"														
"Australia New Zealand Oceania/New Zealand"	"The X Club"	"Auckland"	"617 55712269"			"club_banners\banner_1166.gif"	"Gold Coast Holiday for adventurous adults"														
"Europe/Germany"	".Club Equinoxe e.V."	"Soltau, Niedersachsen"	"0177 77 931 00"	"http://www.club-equinoxe.de"	"Club Equinoxe e.V."	"club_banners\banner_1966.jpg"	"Norddeutschlands größter reiner Pärchenclub"														
"Europe/Germany"	"BLUE VELVET Celle"	"Celle, Niedersachsen"	"0160-98710744"	"http://www.bluevelvetcelle.de"	"http://www.bluevelvetcelle.de"	"club_banners\banner_1580.jpg"	"Der ultimative Swingerclub zum Verlieben"														
"Europe/Germany"	"Club Flirt"	"Hildesheim, Niedersachsen"	"05324/75150"	"http://www.pc-flirt.de"	"Flirt"	"club_banners\banner_1654.gif"	"Der Swingerclub für Paare und Singles"														
"Europe/Germany"	"Josy"	"Vienenburg, Niedersachsen"	"05324/75150"	"http://www.josy.com"	"Josy"	"club_banners\banner_973.gif"	"Deutschlands fhrendes Swingermagazin"														
"Europe/Germany"	"SwingerClub Villa Extra 3"	"Bad Nenndorf, Niedersachsen"	"0 57 23 - 91 79 22"	"http://www.villa-extra3.de"	"www.villa-extra3.de"		"Bei uns soll sich jeder wie zu Hause fhlen!!!"														
"Europe/Germany"	"AlcatraZ"	"Bonn, Nordrhein-Westfalen"	"0221 2706388"	"http://www.alcatrazbonn.de"	"alcatrazbonn.de"	"club_banners\banner_2249.gif"	"BDSM Szene Club"														
"Europe/Germany"	"Beverly - Erotikdiscothek"	"Solingen-Burg, Nordrhein-Westfalen"	49212400530	"http://www.beverlypage.de"	"Beverly Erotikdiscothek"		"Die große Erotikdiscothek mit Swingerclub"														
"Europe/Germany"	"Erlebniswelt-Gladbach"	"Moenchengladbach-Rheydt, Nordrhein-Westfalen"	"0049-2166-136406"	"http://www.erlebniswelt-gladbach.de"	"Click here"	"club_banners\banner_924.gif"	"Erotik Cinema Swinger Club"														
"Europe/Germany"	"Erotikoase Krefeld"	"Krefeld, Nordrhein-Westfalen"	"01 73 - 57 97 555"	"http://www.erotik-oase-krefeld.de"	"www.erotik-oase-krefeld.de"		"Erotikoase Krefeld"														
"Europe/Germany"	"Golf Club"	"Duisburg, Nordrhein-Westfalen"	"0178 / 82 96 591"	"http://www.frivolerotische-kneipe.de"	"frivolerotische-kneipe.de"	"club_banners\banner_2115.gif"	"Frivolerotische Kneipe"														
"Europe/Germany"	"HBM Studio"	"Nordrhein-Westfalen, Nordrhein-Westfalen"	"02150 / 33 00"	"http://www.hbmstudio.de"	"www.hbmstudio.de"		"Privater Kreis, frivoler Leute"														
"Europe/Germany"	"Hot Vip Party."	"Köln, Nordrhein-Westfalen"		"http://www.hotvipparty.de"	"Hot Vip Party"	"club_banners\banner_2132.jpg"	"Die erotische Partyreihe in und um Köln"														
"Europe/Germany"	"Insidertreff"	"56656 Brohl-Ltzing, Nordrhein-Westfalen"	"02633-440211"	"http://www.insidertreff.info"	"Insidertreff"		"Insidertreff - Swingertreff f. Paare & Singles"														
"Europe/Germany"	"Kismet"	"Aachen, Nordrhein-Westfalen"	4917629570041	"http://www.frivole-kneipe.de"	"Kismet"	"club_banners\banner_1216.jpg"	"Kismet Aachen - alles ist moeglich"														
"Europe/Germany"	"Partytreff Langenfeld"	"Langenfeld-Richrath, Nordrhein-Westfalen"	"0 21 73 - 68 69 40"	"http://www.partytreff-solingen.de"	"www.partytreff-solingen.de"		"Swinger - Oase"														
"Europe/Germany"	"Partytreff Temptation"	"Duesseldorf, Nordrhein-Westfalen"	"0211/255867"	"http://www.temptation.de"	"http://www.temptation.de"		"Partytreff Temptation"														
"Europe/Germany"	"Pegasus Club"	"Duesseldorf, Nordrhein-Westfalen"	"0211/946410"	"http://www.pegasus-duesseldorf.de"	"www.pegasus-duesseldorf.de"	"club_banners\banner_351.gif"	"Privater Partytreff"														
"Europe/Germany"	"Private Erotikevents"	"Voerde, Nordrhein-Westfalen"		"http://www.private-sex-party.de/forum_lite/jgs_portal.php"	"Private Erotikevents"	"club_banners\banner_1876.gif"	"Private Erotikevents"														
"Europe/Germany"	"Quicky Rhein-Neckar"	"69469 Weinheim, Nordrhein-Westfalen"	"+496201-183933"	"http://www.quicky-online.de"	"Quicky"	"club_banners\banner_1365.jpg"	"Swingers-Club for couples and singels"														
"Europe/Germany"	"Randewu"	"Puchheim, Nordrhein-Westfalen"	"089 - 890 58 730"	"http://www.randewu.com"	"Swingerclub-Randewu"	"club_banners\banner_2158.jpg"	"Der erste Pärchenclub im bayrischen Stil"														
"Europe/Germany"	"Schloss Milkersdorf"	"Milkersdorf, Nordrhein-Westfalen"	"035604 - 644 39"	"http://www.swingerclub-milkersdorf.de"	"Swingerclub Schloss Milkersdorf"	"club_banners\banner_926.jpg"	"Swingerclub hochherrschaftliches Schloss"														
"Europe/Germany"	"Schloss Seewiese"	"Graefendorf, Nordrhein-Westfalen"	"09357 / 909602"	"http://www.schloss-seewiese.de"	"www.schloss-seewiese.de"	"club_banners\banner_1897.jpg"	"Der private Paare-Club"														
"Europe/Germany"	"Skyribar"	"Wuppertal, Nordrhein-Westfalen"	"0160 508 77 22"	"http://www.skyribar.de"	"http://www.skyribar.de"	"club_banners\banner_2013.jpg"	"Skyribar"														
"Europe/Germany"	"Swingerclub Insider"	"Mengen, Nordrhein-Westfalen"	"07572-94572"	"http://www.swinger-insider.de"	"www.swinger-insider.de"		"Der Insider ist bekannt fr seine Mottofeten"														
"Europe/Germany"	"Swingerclub Temptation"	"Duesseldorf, Nordrhein-Westfalen"	"49 211 255867"	"http://www.temptation.de"	"Home of Temptation"		"Der bekannte, `echte`Swingerclub in Duesseldorf"														
"Europe/Germany"	"Swingertreff Paradies"	"Greven, Nordrhein-Westfalen"	"02571 / 992777"	"http://www.swingerclub-paradies.de"	"www.swingerclub-paradies.de"		"Willkommen im Swingerclub-Paradies"														
"Europe/Germany"	"Wupper-Oase"	"Wuppertal, Nordrhein-Westfalen"	"0202-7595571"	"http://www..wupperoase.de"	"wupperoase.de"	"club_banners\banner_2021.jpg"	"Der Wohlfuehlclub in Wuppertal"														
"Europe/UK"	"Blackpool Fun House"	"Blackpool"	7851250233	"http://www.blackpoolfunhouse.com"	"Blackpool Fun House"	"club_banners\banner_2282.jpg"	"Swingers Hotel holding Monthly Parties"														
"Europe/UK"	"Chameleons"	"Birmingham"	1215686117	"http://www.chameleons.cc"	"www.chameleons.cc"		"Sauna based club with large Jacuzzi & playrooms."														
"Europe/UK"	"Club 2000"	"Newcastle upon Tyne"	"07803 666089"	"http://www.club2000ne.com/"	"Club 2000"	"club_banners\banner_1774.jpg"	"The North East's First Swingers Club"														
"Europe/UK"	"Club Selecta"	"Bolton"	"01204 796647"	"http://www.adultclubselecta.com"	"Adult Club Selecta - North West UK swingers club"	"club_banners\banner_1114.jpg"	"Swingers and fetish club in N/W UK"														
"Europe/UK"	"Clubf"	"sunderland"	7932488839	"http://www.clubf.co.uk"	"Clubf"	"club_banners\banner_1857.gif"	"Club F in the northeast of england"														
"Europe/UK"	"Euphoria Weekends"	"Blackpool"		"http://www.euphoriaweekends.com"	"euphoriaweekends"	"club_banners\banner_1754.jpg"	"Hotel Club for liberated adults in Blackpool NW UK"														
"Europe/UK"	"Hotel DeSade"	"Blackpool"	"01253 296949"	"http://www.hoteldesade.com"	"Hotel DeSade"	"club_banners\banner_2245.jpg"	"Swingers Hotel for the brave"														
"Europe/UK"	"Hotel Serenity"	"Blackpool"		"http://www.serenityhotel.co.uk"	"http://www.serenityhotel.co.uk"	"club_banners\banner_2131.gif"	"Hotel for Swingers"														
"Europe/UK"	"Infusion"	"Blackpool"	1253749939	"http://www.infusionblackpool.co.uk"	"Click here"	"club_banners\banner_2278.jpg"	"Infusion Swingers Club"														
"Europe/UK"	"Isis Quest Couples Club"	"Northeast"		"http://www.isisquest.com"	"www.isisquest.com"		"The Premier club for Liberated Adults"														
"Europe/UK"	"Liaisons4U"	"Rochdale"	"01706 527786"	"http://www.liaisons4u.com"	"Liaisons4U.Com"	"club_banners\banner_1152.gif"	"Adult Swingers Club based in the Northwest UK"														
"Europe/UK"	"Manchester Fetish"	"Manchester"	"07968 964130"	"http://sdc.com/sitemap/swingersclubinformation.htm"	"Click here"		"Very friendly BDSM/Swingers Club"														
"Europe/UK"	"NORTHERN PARTIES"	"NORTH UK"		"http://groups.yahoo.com/group/northern_parties"	"NORTHERN PARTIES"		"NORTHERN PARTIES GANGBANG AND BUKAKKE EVENTS"														
"Europe/UK"	"Paradise in Blackpool"	"blackpool"	"01253 346066"	"http://www.paradiseinblackpool.co.uk"	"paradise in blackpool"	"club_banners\banner_2273.jpg"	"swinging hotel for couples"														
"Europe/UK"	"Partners Swingers Club"	"Northwest"	"0161 763 7440"	"http://www.partners2partners.co.uk"	"www.partners2partners.co.uk"		"Welcome to the fantasy experience"														
"Europe/UK"	"PASSION"	"Blackpool"	7946528153	"http://www.passionblackpool.co.uk"	"passionblackpool.co.uk"	"club_banners\banner_1526.gif"	"If you SWING ""Give us a RING"""														
